  0.76479052E+00  0.41293087E+01
  0.77251567E+00  0.41293108E+01
  0.78024083E+00  0.41295031E+01
  0.78796599E+00  0.41300797E+01
  0.79569114E+00  0.41310391E+01
  0.80341630E+00  0.41323788E+01
  0.81114146E+00  0.41340954E+01
  0.81886661E+00  0.41361847E+01
  0.82659177E+00  0.41386414E+01
  0.83431693E+00  0.41414594E+01
  0.84204208E+00  0.41446319E+01
  0.84976724E+00  0.41481513E+01
  0.85749240E+00  0.41520091E+01
  0.86521755E+00  0.41561963E+01
  0.87294271E+00  0.41607032E+01
  0.88066787E+00  0.41655197E+01
  0.88839302E+00  0.41706351E+01
  0.89611818E+00  0.41760382E+01
  0.90384334E+00  0.41817176E+01
  0.91156849E+00  0.41876616E+01
  0.91929365E+00  0.41938581E+01
  0.92701881E+00  0.42002949E+01
  0.93474396E+00  0.42069597E+01
  0.94246912E+00  0.42138401E+01
  0.95019428E+00  0.42209237E+01
  0.95791943E+00  0.42281982E+01
  0.96564459E+00  0.42356513E+01
  0.97336975E+00  0.42432706E+01
  0.98109491E+00  0.42510443E+01
  0.98882006E+00  0.42589603E+01
  0.99654522E+00  0.42670071E+01
  0.10042704E+01  0.42751731E+01
  0.10119955E+01  0.42834471E+01
  0.10197207E+01  0.42918181E+01
  0.10274458E+01  0.43002754E+01
  0.10351710E+01  0.43088086E+01
  0.10428962E+01  0.43174074E+01
  0.10506213E+01  0.43260620E+01
  0.10583465E+01  0.43347625E+01
  0.10660716E+01  0.43434998E+01
  0.10737968E+01  0.43522645E+01
  0.10815219E+01  0.43610478E+01
  0.10892471E+01  0.43698410E+01
  0.10969723E+01  0.43786356E+01
  0.11046974E+01  0.43874236E+01
  0.11124226E+01  0.43961967E+01
  0.11201477E+01  0.44049472E+01
  0.11278729E+01  0.44136675E+01
  0.11355980E+01  0.44223502E+01
  0.11433232E+01  0.44309880E+01
  0.11510484E+01  0.44395737E+01
  0.11587735E+01  0.44481006E+01
  0.11664987E+01  0.44565617E+01
  0.11742238E+01  0.44649506E+01
  0.11819490E+01  0.44732607E+01
  0.11896741E+01  0.44814859E+01
  0.11973993E+01  0.44896199E+01
  0.12051245E+01  0.44976569E+01
  0.12128496E+01  0.45055910E+01
  0.12205748E+01  0.45134165E+01
  0.12282999E+01  0.45211280E+01
  0.12360251E+01  0.45287202E+01
  0.12437502E+01  0.45361879E+01
  0.12514754E+01  0.45435260E+01
  0.12592005E+01  0.45507299E+01
  0.12669257E+01  0.45577947E+01
  0.12746509E+01  0.45647160E+01
  0.12823760E+01  0.45714894E+01
  0.12901012E+01  0.45781108E+01
  0.12978263E+01  0.45845762E+01
  0.13055515E+01  0.45908816E+01
  0.13132766E+01  0.45970233E+01
  0.13210018E+01  0.46029979E+01
  0.13287270E+01  0.46088018E+01
  0.13364521E+01  0.46144318E+01
  0.13441773E+01  0.46198847E+01
  0.13519024E+01  0.46251575E+01
  0.13596276E+01  0.46302474E+01
  0.13673527E+01  0.46351515E+01
  0.13750779E+01  0.46398672E+01
  0.13828031E+01  0.46443919E+01
  0.13905282E+01  0.46487232E+01
  0.13982534E+01  0.46528587E+01
  0.14059785E+01  0.46567963E+01
  0.14137037E+01  0.46605338E+01
  0.14214288E+01  0.46640691E+01
  0.14291540E+01  0.46674004E+01
  0.14368792E+01  0.46705258E+01
  0.14446043E+01  0.46734435E+01
  0.14523295E+01  0.46761519E+01
  0.14600546E+01  0.46786495E+01
  0.14677798E+01  0.46809349E+01
  0.14755049E+01  0.46830067E+01
  0.14832301E+01  0.46848637E+01
  0.14909552E+01  0.46865049E+01
  0.14986804E+01  0.46879293E+01
  0.15064056E+01  0.46891360E+01
  0.15141307E+01  0.46901243E+01
  0.15218559E+01  0.46908936E+01
  0.15295810E+01  0.46914434E+01
  0.15373062E+01  0.46917735E+01
  0.15450313E+01  0.46918835E+01
  0.15527796E+01  0.46918244E+01
  0.15605278E+01  0.46916473E+01
  0.15682761E+01  0.46913521E+01
  0.15760243E+01  0.46909390E+01
  0.15837726E+01  0.46904082E+01
  0.15915208E+01  0.46897598E+01
  0.15992690E+01  0.46889942E+01
  0.16070173E+01  0.46881116E+01
  0.16147655E+01  0.46871123E+01
  0.16225138E+01  0.46859968E+01
  0.16302620E+01  0.46847655E+01
  0.16380103E+01  0.46834188E+01
  0.16457585E+01  0.46819573E+01
  0.16535067E+01  0.46803815E+01
  0.16612550E+01  0.46786919E+01
  0.16690032E+01  0.46768893E+01
  0.16767515E+01  0.46749741E+01
  0.16844997E+01  0.46729472E+01
  0.16922479E+01  0.46708093E+01
  0.16999962E+01  0.46685610E+01
  0.17077444E+01  0.46662032E+01
  0.17154927E+01  0.46637367E+01
  0.17232409E+01  0.46611623E+01
  0.17309892E+01  0.46584809E+01
  0.17387374E+01  0.46556935E+01
  0.17464856E+01  0.46528008E+01
  0.17542339E+01  0.46498040E+01
  0.17619821E+01  0.46467039E+01
  0.17697304E+01  0.46435017E+01
  0.17774786E+01  0.46401983E+01
  0.17852269E+01  0.46367949E+01
  0.17929751E+01  0.46332925E+01
  0.18007233E+01  0.46296923E+01
  0.18084716E+01  0.46259955E+01
  0.18162198E+01  0.46222033E+01
  0.18239681E+01  0.46183168E+01
  0.18317163E+01  0.46143374E+01
  0.18394645E+01  0.46102663E+01
  0.18472128E+01  0.46061050E+01
  0.18549610E+01  0.46018547E+01
  0.18627093E+01  0.45975168E+01
  0.18704575E+01  0.45930928E+01
  0.18782058E+01  0.45885841E+01
  0.18859540E+01  0.45839922E+01
  0.18937022E+01  0.45793187E+01
  0.19014505E+01  0.45745652E+01
  0.19091987E+01  0.45697333E+01
  0.19169470E+01  0.45648245E+01
  0.19246952E+01  0.45598407E+01
  0.19324435E+01  0.45547835E+01
  0.19401917E+01  0.45496547E+01
  0.19479399E+01  0.45444562E+01
  0.19556882E+01  0.45391898E+01
  0.19634364E+01  0.45338573E+01
  0.19711847E+01  0.45284608E+01
  0.19789329E+01  0.45230021E+01
  0.19866811E+01  0.45174833E+01
  0.19944294E+01  0.45119065E+01
  0.20021776E+01  0.45062737E+01
  0.20099259E+01  0.45005870E+01
  0.20176741E+01  0.44948487E+01
  0.20254224E+01  0.44890608E+01
  0.20331706E+01  0.44832255E+01
  0.20409188E+01  0.44773452E+01
  0.20486671E+01  0.44714220E+01
  0.20564153E+01  0.44654583E+01
  0.20641636E+01  0.44594564E+01
  0.20719118E+01  0.44534186E+01
  0.20796601E+01  0.44473474E+01
  0.20874083E+01  0.44412450E+01
  0.20951565E+01  0.44351139E+01
  0.21029048E+01  0.44289566E+01
  0.21106530E+01  0.44227755E+01
  0.21184013E+01  0.44165731E+01
  0.21261495E+01  0.44103519E+01
  0.21338977E+01  0.44041146E+01
  0.21416460E+01  0.43978637E+01
  0.21493942E+01  0.43916018E+01
  0.21571425E+01  0.43853316E+01
  0.21648907E+01  0.43790557E+01
  0.21726390E+01  0.43727771E+01
  0.21803872E+01  0.43664983E+01
  0.21881354E+01  0.43602223E+01
  0.21958837E+01  0.43539520E+01
  0.22036319E+01  0.43476903E+01
  0.22113802E+01  0.43414402E+01
  0.22191284E+01  0.43352047E+01
  0.22268767E+01  0.43289869E+01
  0.22346249E+01  0.43227899E+01
  0.22423731E+01  0.43166171E+01
  0.22501214E+01  0.43104716E+01
  0.22578696E+01  0.43043569E+01
  0.22656179E+01  0.42982762E+01
  0.22733661E+01  0.42922330E+01
  0.22811144E+01  0.42862308E+01
  0.22888626E+01  0.42802731E+01
  0.22966108E+01  0.42743637E+01
  0.23043591E+01  0.42685060E+01
  0.23121073E+01  0.42627039E+01
  0.23198556E+01  0.42569612E+01
  0.23276038E+01  0.42512815E+01
  0.23353520E+01  0.42456688E+01
  0.23431003E+01  0.42401270E+01
  0.23508485E+01  0.42346601E+01
  0.23585968E+01  0.42292719E+01
  0.23663450E+01  0.42239666E+01
  0.23740933E+01  0.42187481E+01
  0.23818415E+01  0.42136206E+01
  0.23895897E+01  0.42085881E+01
  0.23973380E+01  0.42036548E+01
  0.24050862E+01  0.41988247E+01
  0.24128345E+01  0.41941021E+01
  0.24205827E+01  0.41894911E+01
  0.24283310E+01  0.41849957E+01
  0.24360792E+01  0.41806201E+01
  0.24438274E+01  0.41763684E+01
  0.24515757E+01  0.41722446E+01
  0.24593239E+01  0.41682529E+01
  0.24670722E+01  0.41643970E+01
  0.24748204E+01  0.41606810E+01
  0.24825686E+01  0.41571087E+01
  0.24903169E+01  0.41536838E+01
  0.24980651E+01  0.41504101E+01
  0.25058134E+01  0.41472910E+01
  0.25135616E+01  0.41443300E+01
  0.25213099E+01  0.41415305E+01
  0.25290581E+01  0.41388956E+01
  0.25368063E+01  0.41364284E+01
  0.25445546E+01  0.41341317E+01
  0.25523028E+01  0.41320083E+01
  0.25600511E+01  0.41300608E+01
  0.25677993E+01  0.41282913E+01
  0.25755476E+01  0.41267022E+01
  0.25832958E+01  0.41252954E+01
  0.25910440E+01  0.41240725E+01
  0.25987923E+01  0.41230352E+01
  0.26065405E+01  0.41221847E+01
  0.26142888E+01  0.41215221E+01
  0.26220370E+01  0.41210482E+01
  0.26297852E+01  0.41207636E+01
  0.26375335E+01  0.41206687E+01
  0.26452678E+01  0.41207941E+01
  0.26530021E+01  0.41211697E+01
  0.26607364E+01  0.41217944E+01
  0.26684707E+01  0.41226664E+01
  0.26762051E+01  0.41237829E+01
  0.26839394E+01  0.41251407E+01
  0.26916737E+01  0.41267356E+01
  0.26994080E+01  0.41285630E+01
  0.27071423E+01  0.41306178E+01
  0.27148766E+01  0.41328940E+01
  0.27226109E+01  0.41353855E+01
  0.27303453E+01  0.41380858E+01
  0.27380796E+01  0.41409877E+01
  0.27458139E+01  0.41440841E+01
  0.27535482E+01  0.41473675E+01
  0.27612825E+01  0.41508303E+01
  0.27690168E+01  0.41544649E+01
  0.27767511E+01  0.41582636E+01
  0.27844855E+01  0.41622186E+01
  0.27922198E+01  0.41663226E+01
  0.27999541E+01  0.41705680E+01
  0.28076884E+01  0.41749477E+01
  0.28154227E+01  0.41794546E+01
  0.28231570E+01  0.41840820E+01
  0.28308913E+01  0.41888234E+01
  0.28386257E+01  0.41936726E+01
  0.28463600E+01  0.41986239E+01
  0.28540943E+01  0.42036716E+01
  0.28618286E+01  0.42088105E+01
  0.28695629E+01  0.42140358E+01
  0.28772972E+01  0.42193428E+01
  0.28850316E+01  0.42247274E+01
  0.28927659E+01  0.42301854E+01
  0.29005002E+01  0.42357132E+01
  0.29082345E+01  0.42413073E+01
  0.29159688E+01  0.42469645E+01
  0.29237031E+01  0.42526818E+01
  0.29314374E+01  0.42584563E+01
  0.29391718E+01  0.42642854E+01
  0.29469061E+01  0.42701666E+01
  0.29546404E+01  0.42760974E+01
  0.29623747E+01  0.42820758E+01
  0.29701090E+01  0.42880994E+01
  0.29778433E+01  0.42941662E+01
  0.29855776E+01  0.43002743E+01
  0.29933120E+01  0.43064216E+01
  0.30010463E+01  0.43126063E+01
  0.30087806E+01  0.43188265E+01
  0.30165149E+01  0.43250804E+01
  0.30242492E+01  0.43313662E+01
  0.30319835E+01  0.43376822E+01
  0.30397178E+01  0.43440265E+01
  0.30474522E+01  0.43503976E+01
  0.30551865E+01  0.43567936E+01
  0.30629208E+01  0.43632130E+01
  0.30706551E+01  0.43696540E+01
  0.30783894E+01  0.43761150E+01
  0.30861237E+01  0.43825944E+01
  0.30938580E+01  0.43890905E+01
  0.31015924E+01  0.43956019E+01
  0.31093267E+01  0.44021268E+01
  0.31170610E+01  0.44086639E+01
  0.31247953E+01  0.44152115E+01
  0.31325296E+01  0.44217683E+01
  0.31402639E+01  0.44283326E+01
  0.31479982E+01  0.44349031E+01
  0.31557326E+01  0.44414783E+01
  0.31634669E+01  0.44480568E+01
  0.31712012E+01  0.44546373E+01
  0.31789355E+01  0.44612184E+01
  0.31866698E+01  0.44677988E+01
  0.31944041E+01  0.44743771E+01
  0.32021384E+01  0.44809520E+01
  0.32098728E+01  0.44875222E+01
  0.32176071E+01  0.44940866E+01
  0.32253414E+01  0.45006437E+01
  0.32330757E+01  0.45071923E+01
  0.32408100E+01  0.45137311E+01
  0.32485443E+01  0.45202589E+01
  0.32562786E+01  0.45267743E+01
  0.32640130E+01  0.45332761E+01
  0.32717473E+01  0.45397629E+01
  0.32794816E+01  0.45462334E+01
  0.32872159E+01  0.45526863E+01
  0.32949502E+01  0.45591201E+01
  0.33026845E+01  0.45655335E+01
  0.33104188E+01  0.45719250E+01
  0.33181532E+01  0.45782931E+01
  0.33258875E+01  0.45846366E+01
  0.33336218E+01  0.45909537E+01
  0.33413561E+01  0.45972432E+01
  0.33490904E+01  0.46035034E+01
  0.33568247E+01  0.46097329E+01
  0.33645590E+01  0.46159302E+01
  0.33722934E+01  0.46220937E+01
  0.33800277E+01  0.46282220E+01
  0.33877620E+01  0.46343137E+01
  0.33954963E+01  0.46403672E+01
  0.34032306E+01  0.46463811E+01
  0.34109649E+01  0.46523540E+01
  0.34186992E+01  0.46582845E+01
  0.34264336E+01  0.46641712E+01
  0.34341679E+01  0.46700128E+01
  0.34419022E+01  0.46758079E+01
  0.34496365E+01  0.46815552E+01
  0.34573708E+01  0.46872534E+01
  0.34651051E+01  0.46929012E+01
  0.34728394E+01  0.46984974E+01
  0.34805738E+01  0.47040406E+01
  0.34883081E+01  0.47095296E+01
  0.34960424E+01  0.47149631E+01
  0.35037767E+01  0.47203399E+01
  0.35115110E+01  0.47256586E+01
  0.35192453E+01  0.47309180E+01
  0.35269796E+01  0.47361168E+01
  0.35347140E+01  0.47412537E+01
  0.35424483E+01  0.47463274E+01
  0.35501826E+01  0.47513366E+01
  0.35579169E+01  0.47562801E+01
  0.35656512E+01  0.47611565E+01
  0.35733855E+01  0.47659646E+01
  0.35811198E+01  0.47707030E+01
  0.35888542E+01  0.47753706E+01
  0.35965885E+01  0.47799661E+01
  0.36043228E+01  0.47844883E+01
  0.36120571E+01  0.47889359E+01
  0.36197914E+01  0.47933079E+01
  0.36275257E+01  0.47976031E+01
  0.36352600E+01  0.48018204E+01
  0.36429944E+01  0.48059587E+01
  0.36507287E+01  0.48100170E+01
  0.36584630E+01  0.48139942E+01
  0.36661973E+01  0.48178893E+01
  0.36739316E+01  0.48217014E+01
  0.36816659E+01  0.48254295E+01
  0.36894003E+01  0.48290728E+01
  0.36971346E+01  0.48326303E+01
  0.37048689E+01  0.48361011E+01
  0.37126032E+01  0.48394845E+01
  0.37203375E+01  0.48427795E+01
  0.37280718E+01  0.48459855E+01
  0.37358061E+01  0.48491015E+01
  0.37435405E+01  0.48521268E+01
  0.37512748E+01  0.48550606E+01
  0.37590091E+01  0.48579023E+01
  0.37667434E+01  0.48606512E+01
  0.37744777E+01  0.48633064E+01
  0.37822120E+01  0.48658675E+01
  0.37899463E+01  0.48683336E+01
  0.37976807E+01  0.48707042E+01
  0.38054150E+01  0.48729788E+01
  0.38131493E+01  0.48751566E+01
  0.38208836E+01  0.48772372E+01
  0.38286179E+01  0.48792201E+01
  0.38363522E+01  0.48811046E+01
  0.38440865E+01  0.48828904E+01
  0.38518209E+01  0.48845769E+01
  0.38595552E+01  0.48861637E+01
  0.38672895E+01  0.48876503E+01
  0.38750238E+01  0.48890364E+01
  0.38827581E+01  0.48903216E+01
  0.38904924E+01  0.48915054E+01
  0.38982267E+01  0.48925876E+01
  0.39059611E+01  0.48935677E+01
  0.39136954E+01  0.48944456E+01
  0.39214297E+01  0.48952209E+01
  0.39291640E+01  0.48958933E+01
  0.39368983E+01  0.48964627E+01
  0.39446326E+01  0.48969288E+01
  0.39523669E+01  0.48972915E+01
  0.39601013E+01  0.48975507E+01
  0.39678356E+01  0.48977062E+01
  0.39755699E+01  0.48977581E+01
  0.39833181E+01  0.48976952E+01
  0.39910664E+01  0.48975067E+01
  0.39988146E+01  0.48971926E+01
  0.40065629E+01  0.48967529E+01
  0.40143111E+01  0.48961878E+01
  0.40220593E+01  0.48954973E+01
  0.40298076E+01  0.48946816E+01
  0.40375558E+01  0.48937408E+01
  0.40453041E+01  0.48926752E+01
  0.40530523E+01  0.48914849E+01
  0.40608005E+01  0.48901702E+01
  0.40685488E+01  0.48887312E+01
  0.40762970E+01  0.48871683E+01
  0.40840453E+01  0.48854817E+01
  0.40917935E+01  0.48836717E+01
  0.40995418E+01  0.48817386E+01
  0.41072900E+01  0.48796826E+01
  0.41150382E+01  0.48775041E+01
  0.41227865E+01  0.48752033E+01
  0.41305347E+01  0.48727806E+01
  0.41382830E+01  0.48702363E+01
  0.41460312E+01  0.48675708E+01
  0.41537795E+01  0.48647843E+01
  0.41615277E+01  0.48618772E+01
  0.41692759E+01  0.48588498E+01
  0.41770242E+01  0.48557026E+01
  0.41847724E+01  0.48524358E+01
  0.41925207E+01  0.48490499E+01
  0.42002689E+01  0.48455453E+01
  0.42080171E+01  0.48419224E+01
  0.42157654E+01  0.48381817E+01
  0.42235136E+01  0.48343236E+01
  0.42312619E+01  0.48303488E+01
  0.42390101E+01  0.48262577E+01
  0.42467584E+01  0.48220509E+01
  0.42545066E+01  0.48177291E+01
  0.42622548E+01  0.48132930E+01
  0.42700031E+01  0.48087432E+01
  0.42777513E+01  0.48040806E+01
  0.42854996E+01  0.47993059E+01
  0.42932478E+01  0.47944200E+01
  0.43009961E+01  0.47894238E+01
  0.43087443E+01  0.47843183E+01
  0.43164925E+01  0.47791043E+01
  0.43242408E+01  0.47737829E+01
  0.43319890E+01  0.47683552E+01
  0.43397373E+01  0.47628222E+01
  0.43474855E+01  0.47571851E+01
  0.43552337E+01  0.47514449E+01
  0.43629820E+01  0.47456029E+01
  0.43707302E+01  0.47396602E+01
  0.43784785E+01  0.47336180E+01
  0.43862267E+01  0.47274775E+01
  0.43939750E+01  0.47212400E+01
  0.44017232E+01  0.47149068E+01
  0.44094714E+01  0.47084791E+01
  0.44172197E+01  0.47019583E+01
  0.44249679E+01  0.46953458E+01
  0.44327162E+01  0.46886427E+01
  0.44404644E+01  0.46818507E+01
  0.44482127E+01  0.46749711E+01
  0.44559609E+01  0.46680054E+01
  0.44637091E+01  0.46609551E+01
  0.44714574E+01  0.46538218E+01
  0.44792056E+01  0.46466071E+01
  0.44869539E+01  0.46393127E+01
  0.44947021E+01  0.46319403E+01
  0.45024504E+01  0.46244917E+01
  0.45101986E+01  0.46169688E+01
  0.45179468E+01  0.46093735E+01
  0.45256951E+01  0.46017077E+01
  0.45334433E+01  0.45939735E+01
  0.45411916E+01  0.45861731E+01
  0.45489398E+01  0.45783087E+01
  0.45566880E+01  0.45703824E+01
  0.45644363E+01  0.45623967E+01
  0.45721845E+01  0.45543540E+01
  0.45799328E+01  0.45462567E+01
  0.45876810E+01  0.45381075E+01
  0.45954293E+01  0.45299090E+01
  0.46031775E+01  0.45216639E+01
  0.46109257E+01  0.45133750E+01
  0.46186740E+01  0.45050452E+01
  0.46264222E+01  0.44966775E+01
  0.46341705E+01  0.44882751E+01
  0.46419187E+01  0.44798410E+01
  0.46496670E+01  0.44713786E+01
  0.46574152E+01  0.44628911E+01
  0.46651634E+01  0.44543822E+01
  0.46729117E+01  0.44458553E+01
  0.46806599E+01  0.44373141E+01
  0.46884082E+01  0.44287626E+01
  0.46961564E+01  0.44202045E+01
  0.47039046E+01  0.44116440E+01
  0.47116529E+01  0.44030852E+01
  0.47194011E+01  0.43945324E+01
  0.47271494E+01  0.43859900E+01
  0.47348976E+01  0.43774627E+01
  0.47426459E+01  0.43689550E+01
  0.47503941E+01  0.43604720E+01
  0.47581423E+01  0.43520185E+01
  0.47658906E+01  0.43435999E+01
  0.47736388E+01  0.43352215E+01
  0.47813871E+01  0.43268888E+01
  0.47891353E+01  0.43186078E+01
  0.47968836E+01  0.43103843E+01
  0.48046318E+01  0.43022248E+01
  0.48123800E+01  0.42941358E+01
  0.48201283E+01  0.42861242E+01
  0.48278765E+01  0.42781971E+01
  0.48356248E+01  0.42703621E+01
  0.48433730E+01  0.42626272E+01
  0.48511212E+01  0.42550006E+01
  0.48588695E+01  0.42474910E+01
  0.48666177E+01  0.42401076E+01
  0.48743660E+01  0.42328600E+01
  0.48821142E+01  0.42257582E+01
  0.48898625E+01  0.42188127E+01
  0.48976107E+01  0.42120344E+01
  0.49053589E+01  0.42054345E+01
  0.49131072E+01  0.41990248E+01
  0.49208554E+01  0.41928173E+01
  0.49286037E+01  0.41868244E+01
  0.49363519E+01  0.41810586E+01
  0.49441002E+01  0.41755326E+01
  0.49518484E+01  0.41702593E+01
  0.49595966E+01  0.41652515E+01
  0.49673449E+01  0.41605220E+01
  0.49750931E+01  0.41560833E+01
  0.49828414E+01  0.41519476E+01
  0.49905896E+01  0.41481268E+01
  0.49983378E+01  0.41446320E+01
  0.50060861E+01  0.41414741E+01
  0.50138343E+01  0.41386627E+01
  0.50215826E+01  0.41362070E+01
  0.50293308E+01  0.41341149E+01
  0.50370791E+01  0.41323934E+01
  0.50448273E+01  0.41310482E+01
  0.50525755E+01  0.41300841E+01
  0.50603238E+01  0.41295043E+01
  0.50680720E+01  0.41293108E+01
  
  0.00000000E+00  0.41206687E+01
  0.77251567E-02  0.41208709E+01
  0.15450313E-01  0.41214769E+01
  0.23175470E-01  0.41224850E+01
  0.30900627E-01  0.41238927E+01
  0.38625784E-01  0.41256960E+01
  0.46350940E-01  0.41278903E+01
  0.54076097E-01  0.41304697E+01
  0.61801254E-01  0.41334276E+01
  0.69526411E-01  0.41367563E+01
  0.77251567E-01  0.41404474E+01
  0.84976724E-01  0.41444916E+01
  0.92701881E-01  0.41488790E+01
  0.10042704E+00  0.41535989E+01
  0.10815219E+00  0.41586402E+01
  0.11587735E+00  0.41639910E+01
  0.12360251E+00  0.41696394E+01
  0.13132766E+00  0.41755726E+01
  0.13905282E+00  0.41817780E+01
  0.14677798E+00  0.41882423E+01
  0.15450313E+00  0.41949525E+01
  0.16222829E+00  0.42018952E+01
  0.16995345E+00  0.42090571E+01
  0.17767860E+00  0.42164247E+01
  0.18540376E+00  0.42239849E+01
  0.19312892E+00  0.42317245E+01
  0.20085408E+00  0.42396306E+01
  0.20857923E+00  0.42476902E+01
  0.21630439E+00  0.42558910E+01
  0.22402955E+00  0.42642205E+01
  0.23175470E+00  0.42726668E+01
  0.23947986E+00  0.42812181E+01
  0.24720502E+00  0.42898630E+01
  0.25493017E+00  0.42985905E+01
  0.26265533E+00  0.43073897E+01
  0.27038049E+00  0.43162501E+01
  0.27810564E+00  0.43251616E+01
  0.28583080E+00  0.43341144E+01
  0.29355596E+00  0.43430988E+01
  0.30128111E+00  0.43521056E+01
  0.30900627E+00  0.43611258E+01
  0.31673143E+00  0.43701507E+01
  0.32445658E+00  0.43791717E+01
  0.33218174E+00  0.43881807E+01
  0.33990690E+00  0.43971695E+01
  0.34763205E+00  0.44061304E+01
  0.35535721E+00  0.44142990E+01
  0.36308237E+00  0.44143269E+01
  0.37080752E+00  0.44143546E+01
  0.37853268E+00  0.44143822E+01
  0.38625784E+00  0.44144097E+01
  0.39398299E+00  0.44144369E+01
  0.40170815E+00  0.44144640E+01
  0.40943331E+00  0.44144908E+01
  0.41715846E+00  0.44145174E+01
  0.42488362E+00  0.44145436E+01
  0.43260878E+00  0.44145696E+01
  0.44033393E+00  0.44145952E+01
  0.44805909E+00  0.44146204E+01
  0.45578425E+00  0.44146453E+01
  0.46350940E+00  0.44146698E+01
  0.47123456E+00  0.44146938E+01
  0.47895972E+00  0.44147175E+01
  0.48668487E+00  0.44147407E+01
  0.49441003E+00  0.44147635E+01
  0.50213519E+00  0.44147858E+01
  0.50986034E+00  0.44148077E+01
  0.51758550E+00  0.44148291E+01
  0.52531066E+00  0.44148500E+01
  0.53303581E+00  0.44148705E+01
  0.54076097E+00  0.44148904E+01
  0.54848613E+00  0.44149098E+01
  0.55621128E+00  0.44149287E+01
  0.56393644E+00  0.44149471E+01
  0.57166160E+00  0.44149650E+01
  0.57938675E+00  0.44149823E+01
  0.58711191E+00  0.44149991E+01
  0.59483707E+00  0.44150152E+01
  0.60256223E+00  0.44150309E+01
  0.61028738E+00  0.44150459E+01
