 written on 19Feb2024 at 17:53:45 
           5
         729
    8    4    4    4    4    4    4    4    8    4    2    2    2    2    2
    2    2    4    4    2    2    2    2    2    2    2    4    4    2    2
    2    2    2    2    2    4    4    2    2    2    2    2    2    2    4
    4    2    2    2    2    2    2    2    4    4    2    2    2    2    2
    2    2    4    4    2    2    2    2    2    2    2    4    8    4    4
    4    4    4    4    4    8    4    2    2    2    2    2    2    2    4
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    4    2    2    2    2    2    2    2    4    4    2    2
    2    2    2    2    2    4    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    4    2    2    2    2    2
    2    2    4    4    2    2    2    2    2    2    2    4    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    4    2    2    2    2    2    2    2    4    4    2    2    2    2    2
    2    2    4    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    4    2    2    2    2    2    2    2    4
    4    2    2    2    2    2    2    2    4    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    4    2    2
    2    2    2    2    2    4    4    2    2    2    2    2    2    2    4
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    4    2    2    2    2    2    2    2    4    4    2    2
    2    2    2    2    2    4    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    2    4    2    2    2    2    2
    2    2    4    8    4    4    4    4    4    4    4    8    4    2    2
    2    2    2    2    2    4    4    2    2    2    2    2    2    2    4
    4    2    2    2    2    2    2    2    4    4    2    2    2    2    2
    2    2    4    4    2    2    2    2    2    2    2    4    4    2    2
    2    2    2    2    2    4    4    2    2    2    2    2    2    2    4
    8    4    4    4    4    4    4    4    8
   -4   -4   -4    1    1   -0.000001   -0.000000
   -4   -4   -4    2    1    0.000000    0.000000
   -4   -4   -4    3    1   -0.000000    0.000000
   -4   -4   -4    4    1    0.000000   -0.000000
   -4   -4   -4    5    1   -0.000000   -0.000000
   -4   -4   -4    1    2    0.000000   -0.000000
   -4   -4   -4    2    2   -0.000002   -0.000000
   -4   -4   -4    3    2    0.000000    0.000000
   -4   -4   -4    4    2   -0.000000    0.000000
   -4   -4   -4    5    2    0.000000    0.000000
   -4   -4   -4    1    3   -0.000000   -0.000000
   -4   -4   -4    2    3    0.000000   -0.000000
   -4   -4   -4    3    3   -0.000002   -0.000000
   -4   -4   -4    4    3   -0.000000   -0.000000
   -4   -4   -4    5    3    0.000000    0.000000
   -4   -4   -4    1    4    0.000000    0.000000
   -4   -4   -4    2    4   -0.000000   -0.000000
   -4   -4   -4    3    4   -0.000000    0.000000
   -4   -4   -4    4    4   -0.000002   -0.000000
   -4   -4   -4    5    4   -0.000000    0.000000
   -4   -4   -4    1    5   -0.000000    0.000000
   -4   -4   -4    2    5    0.000000   -0.000000
   -4   -4   -4    3    5    0.000000   -0.000000
   -4   -4   -4    4    5   -0.000000   -0.000000
   -4   -4   -4    5    5   -0.000002   -0.000000
   -4   -4   -3    1    1    0.000000   -0.000000
   -4   -4   -3    2    1   -0.000000   -0.000000
   -4   -4   -3    3    1    0.000000   -0.000000
   -4   -4   -3    4    1    0.000000    0.000000
   -4   -4   -3    5    1    0.000000    0.000000
   -4   -4   -3    1    2   -0.000000    0.000000
   -4   -4   -3    2    2   -0.000000    0.000000
   -4   -4   -3    3    2    0.000000   -0.000000
   -4   -4   -3    4    2   -0.000000    0.000000
   -4   -4   -3    5    2    0.000000    0.000000
   -4   -4   -3    1    3    0.000000    0.000000
   -4   -4   -3    2    3    0.000000   -0.000000
   -4   -4   -3    3    3   -0.000000   -0.000000
   -4   -4   -3    4    3   -0.000000   -0.000000
   -4   -4   -3    5    3    0.000000   -0.000000
   -4   -4   -3    1    4    0.000000   -0.000000
   -4   -4   -3    2    4   -0.000000   -0.000000
   -4   -4   -3    3    4   -0.000000    0.000000
   -4   -4   -3    4    4   -0.000000    0.000000
   -4   -4   -3    5    4    0.000000    0.000000
   -4   -4   -3    1    5    0.000000   -0.000000
   -4   -4   -3    2    5    0.000000   -0.000000
   -4   -4   -3    3    5    0.000000    0.000000
   -4   -4   -3    4    5    0.000000    0.000000
   -4   -4   -3    5    5    0.000000   -0.000000
   -4   -4   -2    1    1   -0.000002    0.000000
   -4   -4   -2    2    1   -0.000000   -0.000000
   -4   -4   -2    3    1    0.000000   -0.000000
   -4   -4   -2    4    1    0.000000    0.000000
   -4   -4   -2    5    1    0.000000    0.000000
   -4   -4   -2    1    2   -0.000000    0.000000
   -4   -4   -2    2    2   -0.000001    0.000000
   -4   -4   -2    3    2    0.000000   -0.000000
   -4   -4   -2    4    2    0.000000   -0.000000
   -4   -4   -2    5    2   -0.000000   -0.000000
   -4   -4   -2    1    3    0.000000    0.000000
   -4   -4   -2    2    3    0.000000   -0.000000
   -4   -4   -2    3    3   -0.000001   -0.000000
   -4   -4   -2    4    3    0.000000    0.000000
   -4   -4   -2    5    3   -0.000000   -0.000000
   -4   -4   -2    1    4    0.000000   -0.000000
   -4   -4   -2    2    4    0.000000    0.000000
   -4   -4   -2    3    4    0.000000   -0.000000
   -4   -4   -2    4    4   -0.000001   -0.000000
   -4   -4   -2    5    4    0.000000    0.000000
   -4   -4   -2    1    5    0.000000   -0.000000
   -4   -4   -2    2    5   -0.000000    0.000000
   -4   -4   -2    3    5    0.000000   -0.000000
   -4   -4   -2    4    5   -0.000000   -0.000000
   -4   -4   -2    5    5   -0.000002    0.000000
   -4   -4   -1    1    1   -0.000002    0.000000
   -4   -4   -1    2    1   -0.000000   -0.000000
   -4   -4   -1    3    1    0.000000   -0.000000
   -4   -4   -1    4    1    0.000000    0.000000
   -4   -4   -1    5    1    0.000000    0.000000
   -4   -4   -1    1    2   -0.000000    0.000000
   -4   -4   -1    2    2    0.000001   -0.000000
   -4   -4   -1    3    2    0.000000   -0.000000
   -4   -4   -1    4    2    0.000000   -0.000000
   -4   -4   -1    5    2   -0.000000    0.000000
   -4   -4   -1    1    3    0.000000    0.000000
   -4   -4   -1    2    3   -0.000000   -0.000000
   -4   -4   -1    3    3    0.000001    0.000000
   -4   -4   -1    4    3    0.000000    0.000000
