 written on  2Feb2024 at 17:49:19 
           5
         229
    2    1    2    1    1    2    1    1    1    1    1    1    2    1    1
    2    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    2    1    1    2    2    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    2    2    1    1    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    2    1    1    2    1    1    1    1    1    1    2    1
    1    2    1    2
   -4    0   -2    1    1    0.000405   -0.000000
   -4    0   -2    2    1    0.000041    0.000000
   -4    0   -2    3    1   -0.000000    0.000000
   -4    0   -2    4    1   -0.000168   -0.000000
   -4    0   -2    5    1    0.000000   -0.000000
   -4    0   -2    1    2    0.000041    0.000000
   -4    0   -2    2    2    0.000055   -0.000000
   -4    0   -2    3    2   -0.000000    0.000000
   -4    0   -2    4    2    0.000192    0.000000
   -4    0   -2    5    2   -0.000000   -0.000000
   -4    0   -2    1    3   -0.000000    0.000000
   -4    0   -2    2    3   -0.000000   -0.000000
   -4    0   -2    3    3    0.000711    0.000000
   -4    0   -2    4    3   -0.000000   -0.000000
   -4    0   -2    5    3   -0.000075    0.000000
   -4    0   -2    1    4   -0.000168    0.000000
   -4    0   -2    2    4    0.000192    0.000000
   -4    0   -2    3    4   -0.000000    0.000000
   -4    0   -2    4    4    0.000251    0.000000
   -4    0   -2    5    4   -0.000000    0.000000
   -4    0   -2    1    5    0.000000    0.000000
   -4    0   -2    2    5   -0.000000   -0.000000
   -4    0   -2    3    5   -0.000075    0.000000
   -4    0   -2    4    5   -0.000000   -0.000000
   -4    0   -2    5    5    0.000069    0.000000
   -4    1   -1    1    1   -0.000253    0.000000
   -4    1   -1    2    1   -0.000011   -0.000000
   -4    1   -1    3    1   -0.000000    0.000000
   -4    1   -1    4    1    0.000060    0.000000
   -4    1   -1    5    1   -0.000000   -0.000000
   -4    1   -1    1    2   -0.000011   -0.000000
   -4    1   -1    2    2    0.000155   -0.000000
   -4    1   -1    3    2    0.000000   -0.000000
   -4    1   -1    4    2    0.000127    0.000000
   -4    1   -1    5    2    0.000000   -0.000000
   -4    1   -1    1    3   -0.000000   -0.000000
   -4    1   -1    2    3    0.000000   -0.000000
   -4    1   -1    3    3    0.000072    0.000000
   -4    1   -1    4    3   -0.000000   -0.000000
   -4    1   -1    5    3    0.000043    0.000000
   -4    1   -1    1    4    0.000060   -0.000000
   -4    1   -1    2    4    0.000127   -0.000000
   -4    1   -1    3    4   -0.000000   -0.000000
   -4    1   -1    4    4   -0.000233   -0.000000
   -4    1   -1    5    4   -0.000000    0.000000
   -4    1   -1    1    5   -0.000000   -0.000000
   -4    1   -1    2    5    0.000000    0.000000
   -4    1   -1    3    5    0.000043    0.000000
   -4    1   -1    4    5   -0.000000    0.000000
   -4    1   -1    5    5    0.000008    0.000000
   -4    2    0    1    1    0.000352    0.000000
   -4    2    0    2    1    0.000000    0.000000
   -4    2    0    3    1   -0.000000   -0.000000
   -4    2    0    4    1    0.000000   -0.000000
   -4    2    0    5    1   -0.000000   -0.000000
   -4    2    0    1    2    0.000000    0.000000
   -4    2    0    2    2   -0.000180    0.000000
   -4    2    0    3    2    0.000000    0.000000
   -4    2    0    4    2    0.000000   -0.000000
   -4    2    0    5    2   -0.000000   -0.000000
   -4    2    0    1    3   -0.000000    0.000000
   -4    2    0    2    3    0.000000   -0.000000
   -4    2    0    3    3   -0.000180    0.000000
   -4    2    0    4    3   -0.000000    0.000000
   -4    2    0    5    3   -0.000000    0.000000
   -4    2    0    1    4   -0.000000    0.000000
   -4    2    0    2    4    0.000000   -0.000000
   -4    2    0    3    4   -0.000000    0.000000
   -4    2    0    4    4    0.000417    0.000000
   -4    2    0    5    4   -0.000000   -0.000000
   -4    2    0    1    5   -0.000000    0.000000
   -4    2    0    2    5   -0.000000    0.000000
   -4    2    0    3    5   -0.000000    0.000000
   -4    2    0    4    5   -0.000000   -0.000000
   -4    2    0    5    5   -0.000250   -0.000000
   -3   -3   -5    1    1    0.000001   -0.000000
   -3   -3   -5    2    1   -0.000089    0.000000
   -3   -3   -5    3    1   -0.000089    0.000000
   -3   -3   -5    4    1    0.000000   -0.000000
   -3   -3   -5    5    1    0.000512   -0.000000
   -3   -3   -5    1    2   -0.000089   -0.000000
   -3   -3   -5    2    2    0.000162    0.000000
   -3   -3   -5    3    2   -0.000224   -0.000000
   -3   -3   -5    4    2   -0.000103   -0.000000
   -3   -3   -5    5    2    0.000012    0.000000
   -3   -3   -5    1    3   -0.000089   -0.000000
   -3   -3   -5    2    3   -0.000224   -0.000000
   -3   -3   -5    3    3    0.000162    0.000000
   -3   -3   -5    4    3    0.000103    0.000000
   -3   -3   -5    5    3    0.000012    0.000000
   -3   -3   -5    1    4    0.000000    0.000000
   -3   -3   -5    2    4   -0.000103   -0.000000
   -3   -3   -5    3    4    0.000103    0.000000
   -3   -3   -5    4    4    0.000156    0.000000
   -3   -3   -5    5    4   -0.000000    0.000000
   -3   -3   -5    1    5    0.000512   -0.000000
   -3   -3   -5    2    5    0.000012    0.000000
   -3   -3   -5    3    5    0.000012    0.000000
   -3   -3   -5    4    5   -0.000000    0.000000
   -3   -3   -5    5    5   -0.000353    0.000000
   -3   -3   -4    1    1   -0.000105    0.000000
   -3   -3   -4    2    1    0.000212   -0.000000
