wannier90 format for vmcdry.out or HPHI -sdry
         5
       343
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1
   -3   -3   -3    1    1   0.0476568818   0.0017806210
   -3   -3   -3    1    2   0.0471996707   0.0017923950
   -3   -3   -3    1    3   0.0472007085   0.0017924566
   -3   -3   -3    1    4   0.0465336459   0.0018220016
   -3   -3   -3    1    5   0.0465242969   0.0018207486
   -3   -3   -3    2    1   0.0471996707   0.0017923950
   -3   -3   -3    2    2   0.0467280357   0.0018035997
   -3   -3   -3    2    3   0.0467388315   0.0018045644
   -3   -3   -3    2    4   0.0460683330   0.0018336861
   -3   -3   -3    2    5   0.0460663007   0.0018325508
   -3   -3   -3    3    1   0.0472007085   0.0017924566
   -3   -3   -3    3    2   0.0467388315   0.0018045644
   -3   -3   -3    3    3   0.0467304905   0.0018037517
   -3   -3   -3    3    4   0.0460693219   0.0018337345
   -3   -3   -3    3    5   0.0460673052   0.0018325976
   -3   -3   -3    4    1   0.0465336459   0.0018220016
   -3   -3   -3    4    2   0.0460683330   0.0018336861
   -3   -3   -3    4    3   0.0460693219   0.0018337345
   -3   -3   -3    4    4   0.0454222933   0.0018634120
   -3   -3   -3    4    5   0.0454175461   0.0018628164
   -3   -3   -3    5    1   0.0465242969   0.0018207486
   -3   -3   -3    5    2   0.0460663007   0.0018325508
   -3   -3   -3    5    3   0.0460673052   0.0018325976
   -3   -3   -3    5    4   0.0454175461   0.0018628164
   -3   -3   -3    5    5   0.0454321622   0.0018630899
   -3   -3   -2    1    1   0.0456458628   0.0018990187
   -3   -3   -2    1    2   0.0452696584   0.0019075648
   -3   -3   -2    1    3   0.0452691955   0.0019075375
   -3   -3   -2    1    4   0.0447699179   0.0019280968
   -3   -3   -2    1    5   0.0447435872   0.0019260562
   -3   -3   -2    2    1   0.0452696584   0.0019075648
   -3   -3   -2    2    2   0.0448916060   0.0019161092
   -3   -3   -2    2    3   0.0449000020   0.0019161401
   -3   -3   -2    2    4   0.0443833763   0.0019365914
   -3   -3   -2    2    5   0.0443576423   0.0019345310
   -3   -3   -2    3    1   0.0452691955   0.0019075375
   -3   -3   -2    3    2   0.0449000020   0.0019161401
   -3   -3   -2    3    3   0.0448907310   0.0019160555
   -3   -3   -2    3    4   0.0443829177   0.0019365645
   -3   -3   -2    3    5   0.0443571715   0.0019345021
   -3   -3   -2    4    1   0.0447699179   0.0019280968
   -3   -3   -2    4    2   0.0443833763   0.0019365914
   -3   -3   -2    4    3   0.0443829177   0.0019365645
   -3   -3   -2    4    4   0.0438787656   0.0019572711
   -3   -3   -2    4    5   0.0438556338   0.0019553359
   -3   -3   -2    5    1   0.0447435872   0.0019260562
   -3   -3   -2    5    2   0.0443576423   0.0019345310
   -3   -3   -2    5    3   0.0443571715   0.0019345021
   -3   -3   -2    5    4   0.0438556338   0.0019553359
   -3   -3   -2    5    5   0.0438347931   0.0019532971
   -3   -3   -1    1    1   0.0732107932   0.0014158922
   -3   -3   -1    1    2   0.0731283327   0.0014138078
   -3   -3   -1    1    3   0.0731252714   0.0014136378
   -3   -3   -1    1    4   0.0733457137   0.0014121148
   -3   -3   -1    1    5   0.0733132351   0.0014160810
   -3   -3   -1    2    1   0.0731283327   0.0014138078
   -3   -3   -1    2    2   0.0730300891   0.0014120912
   -3   -3   -1    2    3   0.0730633961   0.0014116953
   -3   -3   -1    2    4   0.0732441585   0.0014108860
   -3   -3   -1    2    5   0.0732159164   0.0014151672
   -3   -3   -1    3    1   0.0731252714   0.0014136378
   -3   -3   -1    3    2   0.0730633961   0.0014116953
   -3   -3   -1    3    3   0.0730231832   0.0014116866
   -3   -3   -1    3    4   0.0732405465   0.0014106956
   -3   -3   -1    3    5   0.0732122886   0.0014149755
   -3   -3   -1    4    1   0.0733457137   0.0014121148
   -3   -3   -1    4    2   0.0732441585   0.0014108860
   -3   -3   -1    4    3   0.0732405465   0.0014106956
   -3   -3   -1    4    4   0.0734365920   0.0014134990
   -3   -3   -1    4    5   0.0734252641   0.0014211760
   -3   -3   -1    5    1   0.0733132351   0.0014160810
   -3   -3   -1    5    2   0.0732159164   0.0014151672
   -3   -3   -1    5    3   0.0732122886   0.0014149755
   -3   -3   -1    5    4   0.0734252641   0.0014211760
   -3   -3   -1    5    5   0.0734569687   0.0014327349
   -3   -3    0    1    1   0.1158527959   0.0007688766
   -3   -3    0    1    2   0.1165042083   0.0007546914
   -3   -3    0    1    3   0.1165031547   0.0007546335
   -3   -3    0    1    4   0.1186674744   0.0007351414
   -3   -3    0    1    5   0.1189429607   0.0007600476
   -3   -3    0    2    1   0.1165042083   0.0007546914
   -3   -3    0    2    2   0.1171020169   0.0007401409
   -3   -3    0    2    3   0.1172243254   0.0007407000
   -3   -3    0    2    4   0.1193640514   0.0007231655
   -3   -3    0    2    5   0.1196790060   0.0007515294
   -3   -3    0    3    1   0.1165031547   0.0007546335
   -3   -3    0    3    2   0.1172243253   0.0007407000
   -3   -3    0    3    3   0.1170989503   0.0007399547
   -3   -3    0    3    4   0.1193625872   0.0007230916
   -3   -3    0    3    5   0.1196775475   0.0007514607
   -3   -3    0    4    1   0.1186674744   0.0007351414
   -3   -3    0    4    2   0.1193640514   0.0007231655
   -3   -3    0    4    3   0.1193625873   0.0007230916
   -3   -3    0    4    4   0.1217425626   0.0007232587
   -3   -3    0    4    5   0.1223280096   0.0007765236
   -3   -3    0    5    1   0.1189429607   0.0007600476
   -3   -3    0    5    2   0.1196790059   0.0007515294
   -3   -3    0    5    3   0.1196775475   0.0007514607
   -3   -3    0    5    4   0.1223280096   0.0007765236
   -3   -3    0    5    5   0.1232280812   0.0008594238
   -3   -3    1    1    1   0.1437961117   0.0003821804
   -3   -3    1    1    2   0.1451760829   0.0003637780
   -3   -3    1    1    3   0.1451840443   0.0003642213
   -3   -3    1    1    4   0.1488730852   0.0003214559
   -3   -3    1    1    5   0.1486968252   0.0003182840
   -3   -3    1    2    1   0.1451760829   0.0003637780
   -3   -3    1    2    2   0.1464693363   0.0003434190
   -3   -3    1    2    3   0.1466970753   0.0003475022
   -3   -3    1    2    4   0.1503595255   0.0003027268
   -3   -3    1    2    5   0.1501834521   0.0002991961
   -3   -3    1    3    1   0.1451840442   0.0003642213
   -3   -3    1    3    2   0.1466970753   0.0003475022
   -3   -3    1    3    3   0.1464874818   0.0003444861
   -3   -3    1    3    4   0.1503692183   0.0003032429
   -3   -3    1    3    5   0.1501931760   0.0002997154
   -3   -3    1    4    1   0.1488730852   0.0003214559
   -3   -3    1    4    2   0.1503595255   0.0003027268
   -3   -3    1    4    3   0.1503692183   0.0003032429
   -3   -3    1    4    4   0.1543432831   0.0002623323
   -3   -3    1    4    5   0.1541492432   0.0002596141
   -3   -3    1    5    1   0.1486968252   0.0003182840
   -3   -3    1    5    2   0.1501834521   0.0002991961
   -3   -3    1    5    3   0.1501931760   0.0002997154
   -3   -3    1    5    4   0.1541492432   0.0002596141
   -3   -3    1    5    5   0.1539159133   0.0002569721
   -3   -3    2    1    1   0.1242957892   0.0003341194
   -3   -3    2    1    2   0.1248827028   0.0003162959
   -3   -3    2    1    3   0.1248827220   0.0003163022
   -3   -3    2    1    4   0.1264468266   0.0002667052
   -3   -3    2    1    5   0.1261422890   0.0002572287
   -3   -3    2    2    1   0.1248827028   0.0003162959
   -3   -3    2    2    2   0.1253867377   0.0002977177
   -3   -3    2    2    3   0.1255282176   0.0002988463
   -3   -3    2    2    4   0.1269980361   0.0002481579
   -3   -3    2    2    5   0.1266833901   0.0002388840
   -3   -3    2    3    1   0.1248827220   0.0003163022
   -3   -3    2    3    2   0.1255282175   0.0002988463
   -3   -3    2    3    3   0.1253865521   0.0002977138
   -3   -3    2    3    4   0.1269978991   0.0002481524
   -3   -3    2    3    5   0.1266832659   0.0002388809
   -3   -3    2    4    1   0.1264468266   0.0002667052
   -3   -3    2    4    2   0.1269980361   0.0002481579
   -3   -3    2    4    3   0.1269978991   0.0002481524
   -3   -3    2    4    4   0.1284720152   0.0001970546
   -3   -3    2    4    5   0.1281023866   0.0001855403
   -3   -3    2    5    1   0.1261422890   0.0002572287
   -3   -3    2    5    2   0.1266833901   0.0002388840
   -3   -3    2    5    3   0.1266832659   0.0002388809
   -3   -3    2    5    4   0.1281023866   0.0001855403
   -3   -3    2    5    5   0.1277116302   0.0001716359
   -3   -3    3    1    1   0.0799132380   0.0010387222
   -3   -3    3    1    2   0.0796486270   0.0010425579
   -3   -3    3    1    3   0.0796471209   0.0010424681
   -3   -3    3    1    4   0.0793775688   0.0010508001
   -3   -3    3    1    5   0.0792855753   0.0010469006
   -3   -3    3    2    1   0.0796486270   0.0010425579
   -3   -3    3    2    2   0.0793556125   0.0010467737
   -3   -3    3    2    3   0.0793949575   0.0010465703
   -3   -3    3    2    4   0.0790773240   0.0010552130
   -3   -3    3    2    5   0.0789874601   0.0010512654
   -3   -3    3    3    1   0.0796471209   0.0010424681
   -3   -3    3    3    2   0.0793949574   0.0010465703
   -3   -3    3    3    3   0.0793521309   0.0010465583
   -3   -3    3    3    4   0.0790758663   0.0010551404
   -3   -3    3    3    5   0.0789859811   0.0010511943
   -3   -3    3    4    1   0.0793775688   0.0010508001
   -3   -3    3    4    2   0.0790773240   0.0010552130
   -3   -3    3    4    3   0.0790758663   0.0010551404
   -3   -3    3    4    4   0.0787370678   0.0010642063
   -3   -3    3    4    5   0.0786376243   0.0010591809
   -3   -3    3    5    1   0.0792855753   0.0010469006
   -3   -3    3    5    2   0.0789874601   0.0010512654
   -3   -3    3    5    3   0.0789859811   0.0010511943
   -3   -3    3    5    4   0.0786376243   0.0010591809
   -3   -3    3    5    5   0.0785142801   0.0010521230
   -3   -2   -3    1    1   0.0856545568   0.0007528810
   -3   -2   -3    1    2   0.0848849820   0.0007726500
   -3   -2   -3    1    3   0.0854985293   0.0007544809
   -3   -2   -3    1    4   0.0845540091   0.0007944913
   -3   -2   -3    1    5   0.0845889674   0.0007969344
   -3   -2   -3    2    1   0.0848849820   0.0007726500
   -3   -2   -3    2    2   0.0841489852   0.0007924032
   -3   -2   -3    2    3   0.0847259096   0.0007746115
   -3   -2   -3    2    4   0.0838214111   0.0008145702
   -3   -2   -3    2    5   0.0838659826   0.0008176295
   -3   -2   -3    3    1   0.0854985293   0.0007544809
   -3   -2   -3    3    2   0.0847259096   0.0007746115
   -3   -2   -3    3    3   0.0853010266   0.0007572367
   -3   -2   -3    3    4   0.0843326997   0.0007986465
   -3   -2   -3    3    5   0.0843659722   0.0008007626
   -3   -2   -3    4    1   0.0845540091   0.0007944913
   -3   -2   -3    4    2   0.0838214111   0.0008145702
   -3   -2   -3    4    3   0.0843326997   0.0007986465
   -3   -2   -3    4    4   0.0834248153   0.0008412824
